ts,F1
15202796.030044556,3775.0007
15203797.030210497,3774.3903
15204798.030138016,3775.5347
15205799.030065536,3775.1533
15206800.029993055,3774.9244
15207801.030158997,3776.6028
15208802.030086515,3774.0088
15209803.030014038,3775.4584
15210804.030179976,3775.0007
15211805.030107498,3775.077
15212806.03003502,3775.3058
15213807.030200958,3775.3058
15214808.03012848,3774.7718
15215809.030056,3775.077
15216810.03022194,3773.3985
15217811.03014946,3774.7718
15218812.03007698,3774.4666
15219813.0300045,3774.6192
15220814.03017044,3775.2296
15221815.03009796,3774.7718
15222816.030025482,3775.2296
15223817.030191422,3773.9325
15224818.030118942,3776.7554
15225819.030046465,3776.2214
15226820.030212402,3775.7636
15227821.030139923,3774.2377
15228822.030067444,3774.3903
15229823.029994965,3774.1614
15230824.030160904,3774.7718
15231825.030088425,3774.314
15232826.030015944,3774.2377
15233827.030181885,3774.4666
15234828.030109406,3774.8481
15235829.030036926,3775.2296
15236830.030202866,3775.1533
15237831.030130386,3776.4503
15238832.030057907,3777.5947
15239833.029985428,3777.671
15240834.030151367,3774.5429
15241835.030078888,3774.1614
15242836.030006409,3774.8481
15243837.030172348,3774.0088
15244838.030099869,3774.5429
15245839.03002739,3774.2377
15246840.030193329,3774.3903
15247841.03012085,3774.5429
15248842.03004837,3774.6955
15249843.03021431,3774.0088
15250844.03014183,3774.5429
15251845.030069351,3774.314
15252846.029996872,3774.7718
15253847.030162811,3775.3058
15254848.030090332,3775.0007
15255849.030017853,3774.9244
15256850.030183792,3775.611
15257851.030111313,3775.3821
15258852.030038834,3775.8399
15259853.030204771,3775.1533
15260854.030132294,3775.0007
15261855.030059814,3775.2296
15262856.029987335,3775.1533
15263857.030153276,3774.6955
15264858.030080795,3774.0088
15265859.030008316,3774.3903
15266860.030174255,3774.9244
15267861.030101776,3774.4666
15268862.030029297,3773.9325
15269863.030195236,3775.1533
15270864.030122755,3774.4666
15271865.030050278,3774.6192
15272866.030216215,3774.6192
15273867.030143738,3775.0007
15274868.03007126,3774.6955
15275869.02999878,3774.7718
15276870.03016472,3774.7718
15277871.03009224,3775.4584
15278872.03001976,3775.0007
15279873.0301857,3775.1533
15280874.03011322,3774.8481
15281875.03004074,3774.4666
15282876.03020668,3774.8481
15283877.0301342,3774.3903
15284878.030061722,3774.2377
15285879.029989244,3773.4748
15286880.030155182,3773.8563
15287881.030082704,3774.0088
15288882.030010223,3773.4748
15289883.030176165,3773.3985
15290884.030103683,3773.6274
15291885.030031204,3775.4584
15292886.030197144,3776.1451
15293887.030124664,3774.2377
15294888.030052183,3774.1614
15295889.030218124,3775.077
15296890.030145643,3775.077
15297891.030073166,3774.3903
15298892.030000689,3774.4666
15299893.030166626,3773.8563
15300894.030094149,3774.4666
15301895.030021667,3774.314
15302896.030187609,3774.5429
15303897.030115128,3774.314
15304898.030042648,3774.3903
15305899.030208588,3774.314
15306900.030136108,3774.4666
15307901.03006363,3774.0851
15308902.02999115,3774.4666
15309903.03015709,3774.0088
15310904.03008461,3774.3903
15311905.03001213,3774.6192
15312906.03017807,3774.3903
15313907.03010559,3774.9244
15314908.030033112,3774.3903
15315909.03019905,3774.7718
15316910.030126572,3774.3903
15317911.030054092,3774.7718
15318912.030220032,3774.3903
15319913.030147552,3775.1533
15320914.030075071,3774.5429
15321915.030002594,3774.6192
15322916.030168531,3774.6192
15323917.030096054,3774.7718
15324918.030023577,3774.314
15325919.030189514,3774.3903
15326920.030117037,3774.314
15327921.030044556,3773.9325
15328922.030210497,3774.314
15329923.030138016,3774.4666
15330924.030065536,3773.9325
15331925.029993055,3774.4666
15332926.030158997,3773.9325
15333927.030086515,3774.314
15334928.030014038,3775.0007
15335929.030179976,3774.1614
15336930.030107498,3774.6192
15337931.03003502,3774.2377
15338932.030200958,3774.8481
15339933.03012848,3775.077
15340934.030056,3774.6955
15341935.03022194,3775.077
15342936.03014946,3774.314
15343937.03007698,3774.9244
15344938.0300045,3774.3903
15345939.03017044,3772.6355
15346940.03009796,3774.6192
15348796.030044556,3777.671
15349797.030210497,3774.0088
15350798.030138016,3774.7718
15351799.030065536,3774.7718
15352800.029993055,3774.5429
15353801.030158997,3774.1614
15354802.030086515,3774.2377
15355803.030014038,3774.2377
15356804.030179976,3775.3821
15357805.030107498,3775.611
15358806.03003502,3773.9325
15359807.030200958,3773.5511
15360808.03012848,3775.077
15361809.030056,3774.9244
15362810.03022194,3775.1533
15363811.03014946,3774.3903
15364812.03007698,3774.6192
15365813.0300045,3774.6192
15366814.03017044,3774.9244
15367815.03009796,3774.3903
15368816.030025482,3775.0007
15369817.030191422,3774.8481
15370818.030118942,3774.314
15371819.030046465,3773.8563
15372820.030212402,3773.9325
15373821.030139923,3773.3222
15374822.030067444,3774.314
15375823.029994965,3774.8481
15376824.030160904,3774.0851
15377825.030088425,3774.4666
15378826.030015944,3775.4584
15379827.030181885,3777.3658
15380828.030109406,3774.7718
15381829.030036926,3774.3903
15382830.030202866,3773.9325
15383831.030130386,3774.3903
15384832.030057907,3774.6955
15385833.029985428,3774.6192
15386834.030151367,3774.6955
15387835.030078888,3774.6192
15388836.030006409,3774.4666
15389837.030172348,3774.6955
15390838.030099869,3774.6192
15391839.03002739,3775.077
15392840.030193329,3775.1533
15393841.03012085,3774.5429
15394842.03004837,3774.6192
15395843.03021431,3775.077
15396844.03014183,3774.6955
15397845.030069351,3775.0007
15398846.029996872,3774.7718
15399847.030162811,3774.6955
15400848.030090332,3774.3903
15401849.030017853,3774.2377
15402850.030183792,3774.0851
15403851.030111313,3773.3985
15404852.030038834,3773.9325
15405853.030204771,3775.077
15406854.030132294,3775.5347
15407855.030059814,3776.374
15408856.029987335,3776.5266
15409857.030153276,3775.611
15410858.030080795,3775.5347
15411859.030008316,3774.6192
15412860.030174255,3775.3821
15413861.030101776,3776.0688
15414862.030029297,3776.9843
15415863.030195236,3778.0524
15416864.030122755,3776.1451
15417865.030050278,3774.8481
15418866.030216215,3774.6955
15419867.030143738,3774.6192
15420868.03007126,3774.9244
15421869.02999878,3774.314
15422870.03016472,3774.5429
15423871.03009224,3775.3058
15424872.03001976,3774.7718
15425873.0301857,3774.6192
15426874.03011322,3774.314
15427875.03004074,3773.8563
15428876.03020668,3773.1696
15429877.0301342,3772.6355
15430878.030061722,3772.8644
15431879.029989244,3774.0851
15432880.030155182,3773.8563
15433881.030082704,3773.3222
15434882.030010223,3775.0007
15435883.030176165,3774.0851
15436884.030103683,3773.9325
15437885.030031204,3773.8563
15438886.030197144,3773.7037
15439887.030124664,3773.78
15440888.030052183,3773.5511
15441889.030218124,3774.4666
15442890.030145643,3774.314
15443891.030073166,3774.3903
15444892.030000689,3774.6955
15445893.030166626,3774.1614
15446894.030094149,3772.9407
15447895.030021667,3772.7881
15448896.030187609,3773.7037
15449897.030115128,3773.78
15450898.030042648,3773.9325
15451899.030208588,3774.1614
15452900.030136108,3774.4666
15453901.03006363,3774.4666
15454902.02999115,3774.0088
15455903.03015709,3774.4666
15456904.03008461,3774.0851
15457905.03001213,3774.3903
15458906.03017807,3774.5429
15459907.03010559,3775.2296
15460908.030033112,3774.4666
15461909.03019905,3774.4666
15462910.030126572,3774.0851
15463911.030054092,3774.1614
15464912.030220032,3773.78
15465913.030147552,3772.9407
15466914.030075071,3773.4748
15467915.030002594,3774.2377
15468916.030168531,3774.3903
15469917.030096054,3775.0007
15470918.030023577,3774.6955
15471919.030189514,3774.314
15472920.030117037,3774.0851
15473921.030044556,3776.2977
15474922.030210497,3776.6028
15475923.030138016,3775.077
15476924.030065536,3774.6955
15477925.029993055,3774.7718
15478926.030158997,3774.0851
15479927.030086515,3774.1614
15480928.030014038,3774.6955
15481929.030179976,3775.611
15482930.030107498,3775.6873
15483931.03003502,3776.6028
15484932.030200958,3778.0524
15485933.03012848,3776.9843
15486934.030056,3775.6873
15487935.03022194,3774.0088
15488936.03014946,3773.8563
15489937.03007698,3774.6955
15490938.0300045,3774.5429
15491939.03017044,3774.6192
15492940.03009796,3773.6274
15493941.030025482,3774.2377
15494942.030191422,3774.0088
15495943.030118942,3774.2377
15496944.030046465,3774.5429
15497945.030212402,3773.2459
15498946.030139923,3773.7037
15499947.030067444,3773.9325
15500948.029994965,3774.5429
15501949.030160904,3774.314
15502950.030088425,3774.7718
15503951.030015944,3774.2377
15504952.030181885,3774.3903
15505953.030109406,3774.4666
15506954.030036926,3774.8481
15507955.030202866,3774.0851
15508956.030130386,3773.4748
15509957.030057907,3775.1533
15510958.029985428,3776.4503
15511959.030151367,3775.7636
15512960.030078888,3774.0851
15513961.030006409,3774.8481
15514962.030172348,3774.4666
15515963.030099869,3773.8563
15516964.03002739,3774.3903
15517965.030193329,3774.0088
15518966.03012085,3774.0851
15519967.03004837,3773.4748
15520968.03021431,3772.9407
15521969.03014183,3774.4666
15522970.030069351,3774.4666
15523971.029996872,3774.6192
15524972.030162811,3774.7718
15525973.030090332,3774.6192
15526974.030017853,3774.7718
15528733.030080795,3774.6192
15529734.030008316,3774.1614
15530735.030174255,3774.2377
15531736.030101776,3775.0007
15532737.030029297,3774.314
15533738.030195236,3773.78
15534739.030122755,3773.78
15535740.030050278,3773.8563
15536741.030216215,3774.6955
15537742.030143738,3775.4584
15538743.03007126,3775.7636
15539744.02999878,3777.0606
15540745.03016472,3775.1533
15541746.03009224,3774.2377
15542747.03001976,3773.017
15543748.0301857,3773.9325
15544749.03011322,3774.6192
15545750.03004074,3774.5429
15546751.03020668,3774.7718
15547752.0301342,3774.6955
15548753.030061722,3774.3903
15549754.029989244,3774.8481
15550755.030155182,3774.0851
15551756.030082704,3774.6955
15552757.030010223,3774.5429
15553758.030176165,3774.9244
15554759.030103683,3773.7037
15555760.030031204,3773.7037
15556761.030197144,3775.1533
15557762.030124664,3775.7636
15558763.030052183,3774.1614
15559764.030218124,3774.5429
15560765.030145643,3774.7718
15561766.030073166,3775.1533
15562767.030000689,3774.6955
15563768.030166626,3774.2377
15564769.030094149,3774.314
15565770.030021667,3774.2377
15566771.030187609,3774.7718
15567772.030115128,3774.3903
15568773.030042648,3774.2377
15569774.030208588,3774.4666
15570775.030136108,3774.3903
15571776.03006363,3774.3903
15572777.02999115,3774.0851
15573778.03015709,3774.3903
15574779.03008461,3774.0088
15575780.03001213,3774.0851
15576781.03017807,3773.7037
15577782.03010559,3774.0851
15578783.030033112,3774.2377
15579784.03019905,3774.0088
15580785.030126572,3773.5511
15581786.030054092,3774.0851
15582787.030220032,3774.0088
15583788.030147552,3774.3903
15584789.030075071,3773.9325
15585790.030002594,3774.314
15586791.030168531,3773.78
15587792.030096054,3773.4748
15588793.030023577,3772.9407
15589794.030189514,3774.3903
15590795.030117037,3774.8481
15591796.030044556,3776.9843
15592797.030210497,3775.9162
15593798.030138016,3774.0088
15594806.40912056,3773.5511
15595827.814102173,3773.3985
15596836.20619774,3773.3985
15597839.886188507,3773.6274
15598841.87912941,3773.3985
15599843.289136888,3773.4748
15600844.460010529,3773.017
15601845.560073853,3773.0933
15602846.660137177,3773.1696
15603847.73015976,3773.2459
15604848.73008728,3773.78
15605849.7300148,3773.78
15606850.73018074,3774.3903
15607851.73010826,3774.0088
15608852.730035782,3773.3985
15609853.73020172,3775.9162
15610854.730129242,3775.6873
15611855.730056765,3773.7037
15612856.730222702,3774.0088
15613857.730150225,3773.6274
15614858.730077744,3774.5429
15615859.730005264,3773.5511
15616860.730171204,3774.1614
15617861.730098724,3774.6192
15618862.730026243,3774.4666
15619863.730192184,3773.8563
15620864.730119703,3774.6955
15621865.730047226,3774.1614
15622866.730213163,3773.9325
15623867.730140686,3773.2459
15624868.730068209,3774.2377
15625869.729995728,3776.6028
15626870.730161669,3773.7037
15627871.730089188,3773.9325
15628872.730016708,3774.3903
15629873.730182648,3774.0851
15630874.730110168,3773.9325
15631875.73003769,3773.5511
15632876.730203629,3773.3985
15633877.73013115,3772.3304
15634878.73005867,3772.2541
15635879.72998619,3772.1015
15636880.73015213,3772.7118
15637881.73007965,3772.3304
15638882.730007172,3772.3304
15639883.730173113,3772.2541
15640884.730100632,3773.2459
15641885.730028152,3773.4748
15642886.730194092,3773.8563
15643887.730121613,3773.2459
15644888.730049131,3774.0088
15645889.730215073,3774.0851
15646890.730142592,3774.314
15647891.730070114,3774.0088
15648892.729997637,3774.8481
15649893.730163574,3773.8563
15650894.730091097,3773.017
15651895.730018616,3775.2296
15652896.730184557,3776.9843
15653897.730112076,3774.3903
15654898.730039597,3773.9325
15655899.730205536,3773.3985
15656900.730133057,3774.3903
15657901.730060576,3773.9325
15658902.729988098,3774.2377
15659903.730154036,3773.7037
15660904.730081558,3773.5511
15661905.73000908,3773.1696
15662906.730175018,3771.9489
15663907.73010254,3773.4748
15664908.73003006,3773.5511
15665909.730196,3773.6274
15666910.73012352,3773.7037
15667911.73005104,3773.7037
15668912.73021698,3773.4748
15669913.7301445,3773.3222
15670914.73007202,3773.4748
15671915.729999542,3773.9325
15672916.730165482,3773.4748
15673917.730093002,3773.6274
15674918.730020523,3772.7118
15675919.730186462,3771.7963
15676920.730113983,3772.2541
15677921.730041504,3773.0933
15678922.730207443,3773.0933
15679923.730134964,3773.78
15680924.730062485,3773.4748
15681925.729990004,3773.2459
15682926.730155945,3772.9407
15683927.730083466,3772.1778
15684928.730010986,3772.2541
15685929.730176926,3773.8563
15686930.730104446,3773.78
15687931.730031967,3773.6274
15688932.730197906,3773.5511
15689933.730125427,3773.78
15690934.730052948,3773.9325
15691935.730218887,3773.2459
15692936.730146408,3773.1696
15693937.730073929,3773.3985
15694938.73000145,3773.6274
15695939.730167389,3773.017
15696940.73009491,3771.6437
15697941.73002243,3772.7118
15698942.73018837,3772.6355
15699943.73011589,3773.3222
15700944.730043411,3773.4748
15701945.73020935,3773.6274
15702946.730136871,3772.9407
15703947.730064392,3773.8563
15704948.729991913,3773.7037
15705949.730157852,3773.7037
15706950.730085373,3773.3222
15707951.730012894,3773.017
15709775.730133057,3774.8481
15710776.730060576,3776.2214
15711777.729988098,3772.7118
15712778.730154036,3774.1614
15713779.730081558,3772.8644
15714780.73000908,3773.017
15715781.730175018,3773.0933
15716782.73010254,3773.1696
15717783.73003006,3773.5511
15718784.730196,3771.8726
15719785.73012352,3772.5593
15720786.73005104,3773.78
15721787.73021698,3774.0851
15722788.7301445,3773.017
15723789.73007202,3773.5511
15724790.729999542,3773.3985
15725791.730165482,3773.4748
15726792.730093002,3773.6274
15727793.730020523,3773.4748
15728794.730186462,3773.0933
15729795.730113983,3773.7037
15730796.730041504,3773.0933
15731797.730207443,3773.4748
15732798.730134964,3773.0933
15733799.730062485,3773.3985
15734800.729990004,3773.3222
15735801.730155945,3771.7963
15736802.730083466,3773.017
15737803.730010986,3774.2377
15738804.730176926,3772.8644
15739805.730104446,3773.4748
15740806.730031967,3773.1696
15741807.730197906,3773.3222
15742808.730125427,3773.1696
15743809.730052948,3772.6355
15744810.730218887,3773.0933
15745811.730146408,3773.4748
15746812.730073929,3773.4748
15747813.73000145,3773.1696
15748814.730167389,3773.7037
15749815.73009491,3773.7037
15750816.73002243,3773.7037
15751817.73018837,3773.9325
15752818.73011589,3773.3222
15753819.730043411,3773.9325
15754820.73020935,3772.9407
15755821.730136871,3773.2459
15756822.730064392,3772.8644
15757823.729991913,3773.3985
15758824.730157852,3773.0933
15759825.730085373,3775.1533
15760826.730012894,3772.8644
15761827.730178831,3773.9325
15762828.730106354,3773.4748
15763829.730033876,3773.2459
15764830.730199814,3773.4748
15765831.730127336,3773.7037
15766832.730054855,3773.5511
15767833.730220797,3772.7881
15768834.730148315,3772.0252
15769835.730075836,3772.7118
15770836.730003355,3773.6274
15771837.730169296,3772.7881
15772838.730096815,3773.3222
15773839.730024338,3772.8644
15774840.730190275,3773.017
15775841.730117798,3773.9325
15776842.73004532,3773.2459
15777843.730211258,3773.3222
15778844.73013878,3772.4067
15779845.7300663,3773.1696
15780846.72999382,3772.3304
15781847.73015976,3772.1778
15782848.73008728,3771.7963
15783849.7300148,3771.1097
15784850.73018074,3771.7963
15785851.73010826,3772.9407
15786852.730035782,3772.4067
15787853.73020172,3773.0933
15788854.730129242,3773.0933
15789855.730056765,3772.8644
15790856.730222702,3773.3985
15791857.730150225,3772.9407
15792858.730077744,3773.1696
15793859.730005264,3773.2459
15794860.730171204,3772.9407
15795861.730098724,3773.0933
15796862.730026243,3773.3222
15797863.730192184,3773.017
15798864.730119703,3772.9407
15799865.730047226,3773.2459
15800866.730213163,3773.3985
15801867.730140686,3772.9407
15802868.730068209,3773.8563
15803869.729995728,3773.017
15804870.730161669,3772.9407
15805871.730089188,3773.0933
15806872.730016708,3773.3222
15807873.730182648,3772.5593
15808874.730110168,3772.8644
15809875.73003769,3772.9407
15810876.730203629,3773.0933
15811877.73013115,3772.3304
15812878.73005867,3771.4148
15813879.72998619,3772.1778
15814880.73015213,3773.0933
15815881.73007965,3772.2541
15816882.730007172,3772.5593
15817883.730173113,3772.6355
15818884.730100632,3773.2459
15819885.730028152,3772.8644
15820886.730194092,3773.017
15821887.730121613,3772.483
15822888.730049131,3773.017
15823889.730215073,3772.3304
15824890.730142592,3772.3304
15825891.730070114,3772.0252
15826892.729997637,3772.1778
15827893.730163574,3772.483
15828894.730091097,3771.8726
15829895.730018616,3771.72
15830896.730184557,3772.2541
15831897.730112076,3772.2541
15832898.730039597,3772.1015
15833899.730205536,3771.2622
15834900.730133057,3772.0252
15835901.730060576,3772.5593
15836902.729988098,3772.6355
15837903.730154036,3771.9489
15838904.730081558,3772.1778
15839905.73000908,3772.5593
15840906.730175018,3772.7118
15841906.730175018,3772.3304
15842907.73010254,3772.7118
15843908.73003006,3772.5593
15844909.730196,3772.6355
15845910.73012352,3771.4911
15846911.73005104,3772.1778
15847912.73021698,3771.72
15848913.7301445,3771.7963
15849914.73007202,3770.423
15850915.729999542,3771.4148
15851916.730165482,3771.5674
15852917.730093002,3772.1015
15853918.730020523,3772.3304
15854919.730186462,3772.1778
15855920.730113983,3771.4911
15856921.730041504,3771.5674
15857922.730207443,3771.72
15858923.730134964,3771.3385
15859924.730062485,3772.1015
15860925.729990004,3771.7963
15861926.730155945,3771.2622
15862927.730083466,3771.9489
15863928.730010986,3772.5593
15864929.730176926,3771.8726
15865930.730104446,3772.4067
15866931.730031967,3772.4067
15867932.730197906,3772.8644
15868933.730125427,3772.6355
15869934.730052948,3772.1015
15870935.730218887,3771.8726
15871936.730146408,3773.1696
15872937.730073929,3772.5593
15873938.73000145,3772.483
15874939.730167389,3771.6437
15875940.73009491,3771.4911
15876941.73002243,3771.7963
15877942.73018837,3772.3304
15878943.73011589,3772.2541
15879944.730043411,3772.9407
15880945.73020935,3773.1696
15881946.730136871,3773.0933
15882947.730064392,3773.8563
15883948.729991913,3773.3985
15884949.730157852,3774.1614
15885950.730085373,3773.7037
15886951.730012894,3773.3222
15887952.730178831,3772.4067
15889668.730020523,3771.2622
15890669.730186462,3772.6355
15891670.730113983,3771.8726
15892671.730041504,3772.1015
15893672.730207443,3771.6437
15894673.730134964,3771.8726
15895674.730062485,3772.2541
15896675.729990004,3771.4148
15897676.730155945,3771.186
15898677.730083466,3772.6355
15899678.730010986,3772.0252
15900679.730176926,3772.483
15901680.730104446,3771.6437
15902681.730031967,3771.72
15903682.730197906,3770.7282
15904683.730125427,3771.4148
15905684.730052948,3771.6437
15906685.730218887,3771.5674
15907686.730146408,3771.6437
15908687.730073929,3771.72
15909688.73000145,3771.3385
15910689.730167389,3771.7963
15911690.73009491,3770.9571
15912691.73002243,3772.1015
15913692.73018837,3771.6437
15914693.73011589,3771.0334
15915694.730043411,3773.1696
15916695.73020935,3774.7718
15917696.730136871,3773.2459
15918697.730064392,3771.9489
15919698.729991913,3771.4911
15920699.730157852,3772.0252
15921700.730085373,3772.2541
15922701.730012894,3771.5674
15923702.730178831,3772.3304
15924703.730106354,3772.0252
15925704.730033876,3771.4148
15926705.730199814,3771.8726
15927706.730127336,3770.7282
15928707.730054855,3771.0334
15929708.730220797,3771.7963
15930709.730148315,3772.4067
15931710.730075836,3771.7963
15932711.730003355,3771.5674
15933712.730169296,3771.1097
15934713.730096815,3771.6437
15935714.730024338,3771.6437
15936715.730190275,3771.6437
15937716.730117798,3771.7963
15938717.73004532,3771.1097
15939718.730211258,3771.6437
15940719.73013878,3773.78
15941720.7300663,3774.1614
15942721.72999382,3773.2459
15943722.73015976,3772.1015
15944723.73008728,3772.3304
15945724.7300148,3772.7118
15946725.73018074,3772.0252
15947726.73010826,3772.0252
15948727.730035782,3770.3467
15949728.73020172,3771.9489
15950729.730129242,3771.5674
15951730.730056765,3771.5674
15952731.730222702,3771.5674
15953732.730150225,3772.0252
15954733.730077744,3771.72
15955734.730005264,3771.186
15956735.730171204,3771.4148
15957736.730098724,3771.9489
15958737.730026243,3771.4911
15959738.730192184,3771.9489
15960739.730119703,3771.6437
15961740.730047226,3771.4911
15962741.730213163,3771.4148
15963742.730140686,3771.6437
15964743.730068209,3771.7963
15965744.729995728,3771.5674
15966745.730161669,3771.8726
15967746.730089188,3771.6437
15968747.730016708,3771.7963
15969748.730182648,3771.4148
15970749.730110168,3771.7963
15971750.73003769,3771.6437
15972751.730203629,3771.6437
15973752.73013115,3771.7963
15974753.73005867,3771.8726
15975754.72998619,3773.4748
15976755.73015213,3772.1015
15977756.73007965,3772.2541
15978757.730007172,3772.1778
15979758.730173113,3772.3304
15980759.730100632,3771.72
15981760.730028152,3771.8726
15982761.730194092,3771.6437
15983762.730121613,3771.8726
15984763.730049131,3771.6437
15985764.730215073,3771.8726
15986765.730142592,3771.6437
15987766.730070114,3771.8726
15988767.729997637,3771.72
15989768.730163574,3771.9489
15990769.730091097,3771.5674
15991770.730018616,3771.7963
15992771.730184557,3771.186
15993772.730112076,3771.7963
15994773.730039597,3771.3385
15995774.730205536,3771.72
15996775.730133057,3771.5674
15997776.730060576,3771.7963
15998777.729988098,3771.1097
15999778.730154036,3771.5674
16000779.730081558,3771.3385
16001780.73000908,3771.8726
16002781.730175018,3771.186
16003782.73010254,3770.0415
16004783.73003006,3770.7282
16005784.730196,3771.5674
16006785.73012352,3771.186
16007786.73005104,3772.0252
16008787.73021698,3771.1097
16009788.7301445,3771.8726
16010789.73007202,3771.5674
16011790.729999542,3770.8045
16012791.730165482,3769.6601
16013792.730093002,3770.9571
16014793.730020523,3770.6519
16015794.730186462,3771.7963
16016795.730113983,3771.1097
16017796.730041504,3771.9489
16018797.730207443,3771.4148
16019798.730134964,3771.5674
16020799.730062485,3771.4148
16021800.729990004,3771.6437
16022801.730155945,3772.0252
16023802.730083466,3772.1015
16024803.730010986,3772.1015
16025804.730176926,3771.6437
16026805.730104446,3771.72
16027806.730031967,3772.0252
16028807.730197906,3771.4911
16029808.730125427,3772.0252
16030809.730052948,3772.2541
16031810.730218887,3771.9489
16032811.730146408,3771.8726
16033812.730073929,3772.1778
16034813.73000145,3771.7963
16035814.730167389,3771.72
16036815.73009491,3771.8726
16037816.73002243,3772.0252
16038817.73018837,3771.5674
16039818.73011589,3770.7282
16040819.730043411,3771.5674
16041820.73020935,3770.4993
16042821.730136871,3771.8726
16043822.730064392,3773.2459
16044823.729991913,3774.0851
16045824.730157852,3774.5429
16046825.730085373,3775.077
16047826.730012894,3774.5429
16048827.730178831,3774.7718
16049828.730106354,3774.6192
16050829.730033876,3774.6192
16051830.730199814,3774.9244
16052831.730127336,3774.7718
16053832.730054855,3772.8644
16054833.730220797,3772.8644
16055834.730148315,3772.4067
16056835.730075836,3773.3222
16057836.730003355,3772.1015
16058837.730169296,3772.5593
16059838.730096815,3772.2541
16060839.730024338,3772.3304
16061840.730190275,3772.2541
16062841.730117798,3771.8726
16063842.73004532,3771.4911
16064843.730211258,3772.0252
16065844.73013878,3771.8726
16066845.7300663,3772.0252
16067846.72999382,3772.1015
16068847.73015976,3772.4067
16070686.730146408,3772.5593
16071687.730073929,3772.6355
16072688.73000145,3771.8726
16073689.730167389,3772.0252
16074690.73009491,3771.72
16075691.73002243,3771.72
16076692.73018837,3770.7282
16077693.73011589,3771.4148
16078694.730043411,3771.2622
16079695.73020935,3771.8726
16080696.730136871,3771.7963
16081697.730064392,3771.3385
16082698.729991913,3771.7963
16083699.730157852,3771.4148
16084700.730085373,3771.9489
16085701.730012894,3771.3385
16086702.730178831,3771.5674
16087703.730106354,3771.1097
16088704.730033876,3771.2622
16089705.730199814,3770.8808
16090706.730127336,3771.9489
16091707.730054855,3773.3985
16092708.730220797,3774.2377
16093709.730148315,3770.5756
16094710.730075836,3771.7963
16095711.730003355,3771.3385
16096712.730169296,3770.8045
16097713.730096815,3770.5756
16098714.730024338,3771.2622
16099715.730190275,3771.3385
16100716.730117798,3770.8045
16101717.73004532,3771.186
16102718.730211258,3771.0334
16103719.73013878,3771.0334
16104720.7300663,3770.8808
16105721.72999382,3771.4148
16106722.73015976,3770.8045
16107763.730049131,3770.8045
16108764.730215073,3770.7282
16109765.730142592,3769.5838
16110766.730070114,3770.5756
16111767.729997637,3770.8808
16112768.730163574,3771.4148
16113769.730091097,3770.9571
16114770.730018616,3771.3385
16115771.730184557,3771.4148
16116772.730112076,3771.72
16117773.730039597,3771.8726
16118774.730205536,3771.6437
16119775.730133057,3772.2541
16120776.730060576,3772.0252
16121777.729988098,3771.5674
16122778.730154036,3772.483
16123779.730081558,3772.3304
16124780.73000908,3772.483
16125781.730175018,3771.72
16126782.73010254,3771.6437
16127783.73003006,3771.4911
16128784.730196,3771.1097
16129785.73012352,3770.8045
16130786.73005104,3772.6355
16131787.73021698,3773.0933
16132788.7301445,3770.8808
16133789.73007202,3770.6519
16134790.729999542,3771.8726
16135791.730165482,3771.4148
16136792.730093002,3770.5756
16137793.730020523,3769.8127
16138794.730186462,3771.1097
16139795.730113983,3771.1097
16140796.730041504,3771.4148
16141797.730207443,3771.4148
16142798.730134964,3771.7963
16143799.730062485,3770.9571
16144800.729990004,3771.0334
16145801.730155945,3771.0334
16146802.730083466,3771.72
16147803.730010986,3770.9571
16148804.730176926,3770.6519
16149805.730104446,3770.5756
16150806.730031967,3771.0334
16151807.730197906,3771.186
16152808.730125427,3771.9489
16153809.730052948,3771.3385
16154810.730218887,3771.4148
16155811.730146408,3771.186
16156812.730073929,3771.7963
16157813.73000145,3771.4148
16158814.730167389,3771.9489
16159815.73009491,3771.2622
16160816.73002243,3771.2622
16161817.73018837,3771.2622
16162818.73011589,3771.7963
16163819.730043411,3771.186
16164820.73020935,3770.7282
16165821.730136871,3769.8127
16166822.730064392,3770.8808
16167823.729991913,3771.8726
16168824.730157852,3771.7963
16169825.730085373,3771.7963
16170826.730012894,3771.8726
16171827.730178831,3771.5674
16172828.730106354,3771.8726
16173829.730033876,3771.7963
16174830.730199814,3771.9489
16175831.730127336,3772.1778
16176832.730054855,3771.7963
16177833.730220797,3770.9571
16178834.730148315,3770.9571
16179835.730075836,3771.4148
16180836.730003355,3771.3385
16181837.730169296,3771.186
16182838.730096815,3771.4148
16183839.730024338,3771.0334
16184840.730190275,3772.0252
16185841.730117798,3771.9489
16186842.73004532,3772.4067
16187843.730211258,3772.2541
16188844.73013878,3772.2541
16189845.7300663,3771.7963
16190846.72999382,3771.7963
16191847.73015976,3772.2541
16192848.73008728,3772.3304
16193849.7300148,3772.5593
16194850.73018074,3771.5674
16195851.73010826,3772.2541
16196852.730035782,3771.9489
16197853.73020172,3771.2622
16198854.730129242,3770.9571
16199855.730056765,3770.423
16200856.730222702,3770.8045
16201857.730150225,3770.1941
16202858.730077744,3770.3467
16203859.730005264,3770.1941
16204860.730171204,3770.8808
16205861.730098724,3770.4993
16206862.730026243,3771.5674
16207863.730192184,3771.2622
16208864.730119703,3772.0252
16209865.730047226,3771.72
16210866.730213163,3772.1015
16211867.730140686,3771.6437
16212868.730068209,3771.4148
16213869.729995728,3771.72
