ts,F1_f,TGT1_f,F2_f,TGT2_f,REF_f
3741195.2860355377,0.0,3458.0,3713.001614285714,4226.0,3842.0
3742196.2859630585,0.0,3458.0,3713.0452095238093,4226.0,3842.0
3743197.285890579,0.0,3458.0,3713.041576190476,4226.0,3842.0
3744198.286056519,0.0,3458.0,3713.0324952380947,4226.0,3842.0
3745199.2859840393,0.0,3458.0,3713.0052476190476,4226.0,3842.0
3746200.28591156,0.0,3458.0,3712.9870809523804,4226.0,3842.0
3747201.285839081,0.0,3458.0,3712.976180952381,4226.0,3842.0
3748202.28600502,0.0,3458.0,3712.9634666666666,4226.0,3842.0
3749203.285932541,0.0,3458.0,3712.8889904761904,4226.0,3842.0
3750204.2858600616,0.0,3458.0,3712.881723809524,4226.0,3842.0
3751205.286026001,0.0,3458.0,3712.8926190476186,4226.0,3842.0
3752206.2859535217,0.0,3458.0,3712.8635571428567,4226.0,3842.0
3753207.2858810425,0.0,3458.0,3712.85629047619,4226.0,3842.0
3754208.286046982,0.0,3458.0,3712.816323809524,4226.0,3842.0
3755209.285974503,0.0,3458.0,3712.7745428571425,4226.0,3842.0
3756210.2859020233,0.0,3458.0,3712.809057142857,4226.0,3842.0
3757211.285829544,0.0,3458.0,3712.838123809524,4226.0,3842.0
3758212.2859954834,0.0,3458.0,3712.910785714286,4226.0,3842.0
3759213.285923004,0.0,3458.0,3712.910785714286,4226.0,3842.0
3760214.285850525,0.0,3458.0,3712.9598333333333,4226.0,3842.0
3761215.286016464,0.0,3458.0,3713.117871428571,4226.0,3842.0
3762216.285943985,0.0,3458.0,3713.132404761905,4226.0,3842.0
3763217.2858715057,0.0,3458.0,3713.070642857143,4226.0,3842.0
3764218.286037445,0.0,3458.0,3713.083357142857,4226.0,3842.0
3765219.285964966,0.0,3458.0,3713.0833571428575,4226.0,3842.0
3766220.285892487,0.0,3458.0,3713.1487523809524,4226.0,3842.0
3767221.286058426,0.0,3458.0,3713.1542000000004,4226.0,3842.0
3768222.285985946,0.0,3458.0,3713.170552380952,4226.0,3842.0
3769223.2859134674,0.0,3458.0,3713.1868999999997,4226.0,3842.0
3770224.285840988,0.0,3458.0,3713.201433333333,4226.0,3842.0
3771225.286006928,0.0,3458.0,3713.2196000000004,4226.0,3842.0
3772226.285934448,0.0,3458.0,3713.232319047619,4226.0,3842.0
3773227.285861969,0.0,3458.0,3713.1723714285713,4226.0,3842.0
3774228.286027908,0.0,3458.0,3713.1414904761905,4226.0,3842.0
3775229.285955429,0.0,3458.0,3713.1414904761905,4226.0,3842.0
3776230.28588295,0.0,3458.0,3713.170552380953,4226.0,3842.0
3777231.286048889,0.0,3458.0,3713.128771428571,4226.0,3842.0
3778232.28597641,0.0,3458.0,3713.145119047619,4226.0,3842.0
3779233.28590393,0.0,3458.0,3713.128771428572,4226.0,3842.0
3780234.2858314514,0.0,3458.0,3713.1269523809524,4226.0,3842.0
3781235.285997391,0.0,3458.0,3713.1505666666662,4226.0,3842.0
3782236.285924912,0.0,3458.0,3713.0215904761903,4226.0,3842.0
3783237.285852432,0.0,3458.0,3713.1487476190473,4226.0,3842.0
3784238.286018372,0.0,3458.0,3713.2631904761906,4226.0,3842.0
3785239.285945892,0.0,3458.0,3713.317685714286,4226.0,3842.0
3786240.285873413,0.0,3458.0,3713.308604761905,4226.0,3842.0
3787241.286039352,0.0,3458.0,3713.2922523809525,4226.0,3842.0
3788242.285966873,0.0,3458.0,3713.3195,4226.0,3842.0
3789243.285894394,0.0,3458.0,3713.2904333333336,4226.0,3842.0
3790244.286060333,0.0,3458.0,3713.352195238095,4226.0,3842.0
3791245.285987854,0.0,3458.0,3713.466633333334,4226.0,3842.0
3792246.285915375,0.0,3458.0,3713.472080952381,4226.0,3842.0
3793247.285842896,0.0,3458.0,3713.501142857143,4226.0,3842.0
3794248.286008835,0.0,3458.0,3713.5302095238094,4226.0,3842.0
3795249.285936356,0.0,3458.0,3713.5247619047623,4226.0,3842.0
3796250.285863876,0.0,3458.0,3713.5574619047616,4226.0,3842.0
3797251.286029816,0.0,3458.0,3713.5520142857144,4226.0,3842.0
3798252.285957336,0.0,3458.0,3713.537480952381,4226.0,3842.0
3799253.285884857,0.0,3458.0,3713.497519047619,4226.0,3842.0
3800254.286050797,0.0,3458.0,3713.510233333333,4226.0,3842.0
3801255.285978317,0.0,3458.0,3713.513866666667,4226.0,3842.0
3802256.285905838,0.0,3458.0,3713.472085714286,4226.0,3842.0
3803257.285833359,0.0,3458.0,3713.466638095238,4226.0,3842.0
3804258.285999298,0.0,3458.0,3713.3303952380948,4226.0,3842.0
3805259.285926819,0.0,3458.0,3713.2704476190474,4226.0,3842.0
3806260.28585434,0.0,3458.0,3713.2105047619048,4226.0,3842.0
3807261.286020279,0.0,3458.0,3713.2123190476186,4226.0,3842.0
3808262.2859478,0.0,3458.0,3713.230485714286,4226.0,3842.0
3809263.28587532,0.0,3458.0,3713.2214047619045,4226.0,3842.0
3810264.28604126,0.0,3458.0,3713.2286714285715,4226.0,3842.0
3811265.285968781,0.0,3458.0,3713.175995238095,4226.0,3842.0
3812266.285896301,0.0,3458.0,3713.0651857142852,4226.0,3842.0
3813267.2860622406,0.0,3458.0,3713.0615523809524,4226.0,3842.0
3814268.285989762,0.0,3458.0,3713.068819047619,4226.0,3842.0
3815269.285917282,0.0,3458.0,3713.1142333333332,4226.0,3842.0
3816270.285844803,0.0,3458.0,3713.1578285714286,4226.0,3842.0
3817271.286010742,0.0,3458.0,3713.143295238095,4226.0,3842.0
3818283.306837082,0.0,3458.0,3713.1614619047623,4226.0,3842.0
3819300.770044327,0.0,3458.0,3713.2014285714286,4226.0,3842.0
3820307.592868805,0.0,3458.0,3713.2195952380953,4226.0,3842.0
3821310.703039169,0.0,3458.0,3713.2232285714285,4226.0,3842.0
3822312.474012375,0.0,3458.0,3713.2141476190473,4226.0,3842.0
3823313.7798309326,0.0,3458.0,3713.199614285714,4226.0,3842.0
3824314.9330616,0.0,3458.0,3713.1723666666667,4226.0,3842.0
3825316.032886505,0.0,3458.0,3713.1832666666674,4226.0,3842.0
3826317.133903504,0.0,3458.0,3713.1178714285716,4226.0,3842.0
3827318.186044693,0.0,3458.0,3713.0906238095235,4226.0,3842.0
3828319.1859722137,0.0,3458.0,3713.0324952380956,4226.0,3842.0
3829320.1858997354,0.0,3458.0,3712.9453,4226.0,3842.0
3830321.1858272552,0.0,3458.0,3712.9235000000003,4226.0,3842.0
3831322.1859931946,0.0,3458.0,3712.9325809523807,4226.0,3842.0
3832323.1859207153,0.0,3458.0,3712.910780952381,4226.0,3842.0
3833324.185848236,0.0,3458.0,3712.879900000001,4226.0,3842.0
3834325.186014176,0.0,3458.0,3712.8762666666667,4226.0,3842.0
3835326.185941696,0.0,3458.0,3712.8326714285713,4226.0,3842.0
3836327.185869217,0.0,3458.0,3712.9271285714285,4226.0,3842.0
3837328.186035156,0.0,3458.0,3712.9325809523807,4226.0,3842.0
3838329.185962677,0.0,3458.0,3712.907152380952,4226.0,3842.0
3839330.1858901978,0.0,3458.0,3712.914414285714,4226.0,3842.0
3840331.186056137,0.0,3458.0,3712.9289428571433,4226.0,3842.0
3841332.185983658,0.0,3458.0,3712.9162238095237,4226.0,3842.0
3842333.1859111786,0.0,3458.0,3712.9107761904766,4226.0,3842.0
3843334.1858386993,0.0,3458.0,3712.918042857143,4226.0,3842.0
3844335.186004639,0.0,3458.0,3712.918042857143,4226.0,3842.0
3845336.18593216,0.0,3458.0,3712.93620952381,4226.0,3842.0
3846337.18585968,0.0,3458.0,3712.9325761904756,4226.0,3842.0
3847338.18602562,0.0,3458.0,3712.97799047619,4226.0,3842.0
3848339.18595314,0.0,3458.0,3713.017952380953,4226.0,3842.0
3849340.185880661,0.0,3458.0,3713.0597333333335,4226.0,3842.0
3850341.1860466,0.0,3458.0,3713.1323952380953,4226.0,3842.0
3851342.185974121,0.0,3458.0,3713.157828571428,4226.0,3842.0
3852343.185901642,0.0,3458.0,3713.1596476190475,4226.0,3842.0
3853344.1858291626,0.0,3458.0,3713.2559238095237,4226.0,3842.0
3854345.185995102,0.0,3458.0,3713.28499047619,4226.0,3842.0
3855346.185922623,0.0,3458.0,3713.272276190476,4226.0,3842.0
3856347.185850144,0.0,3458.0,3713.274090476191,4226.0,3842.0
3857348.1860160823,0.0,3458.0,3713.163280952381,4226.0,3842.0
3859258.185863495,0.0,3458.0,3713.1723619047616,4226.0,3842.0
3860259.186029434,0.0,3458.0,3713.208690476191,4226.0,3842.0
3861260.185956955,0.0,3458.0,3713.168728571429,4226.0,3842.0
3862261.185884476,0.0,3458.0,3713.105152380952,4226.0,3842.0
3863262.186050415,0.0,3458.0,3713.106971428572,4226.0,3842.0
3864263.185977936,0.0,3458.0,3713.0924380952383,4226.0,3842.0
3865264.185905457,0.0,3458.0,3713.1305857142856,4226.0,3842.0
3866265.185832977,0.0,3458.0,3713.1905333333334,4226.0,3842.0
3867266.1859989166,0.0,3458.0,3713.1887142857136,4226.0,3842.0
3868267.185926437,0.0,3458.0,3713.279542857143,4226.0,3842.0
3869268.185853958,0.0,3458.0,3713.2686428571433,4226.0,3842.0
3870269.1860198975,0.0,3458.0,3713.2595619047615,4226.0,3842.0
3871270.185947418,0.0,3458.0,3713.2868095238096,4226.0,3842.0
3872271.185874939,0.0,3458.0,3713.303157142857,4226.0,3842.0
3873272.1860408783,0.0,3458.0,3713.277723809524,4226.0,3842.0
3874273.185968399,0.0,3458.0,3713.2868047619045,4226.0,3842.0
3875274.18589592,0.0,3458.0,3713.2123285714283,4226.0,3842.0
3876275.186061859,0.0,3458.0,3713.206880952381,4226.0,3842.0
3877276.18598938,0.0,3458.0,3713.2250476190475,4226.0,3842.0
3878277.1859169006,0.0,3458.0,3713.2414,4226.0,3842.0
3879278.185844421,0.0,3458.0,3713.237766666667,4226.0,3842.0
3880279.1860103607,0.0,3458.0,3713.2196000000004,4226.0,3842.0
3881280.1859378815,0.0,3458.0,3713.2141523809523,4226.0,3842.0
3882281.185865402,0.0,3458.0,3713.2250523809525,4226.0,3842.0
3883282.1860313416,0.0,3458.0,3713.2777333333333,4226.0,3842.0
3884283.1859588623,0.0,3458.0,3713.2432190476193,4226.0,3842.0
3885284.185886383,0.0,3458.0,3713.2177857142856,4226.0,3842.0
3886285.1860523215,0.0,3458.0,3713.1778190476193,4226.0,3842.0
3887286.185979843,0.0,3458.0,3713.0797238095233,4226.0,3842.0
3888287.185907364,0.0,3458.0,3713.0324952380956,4226.0,3842.0
3889288.1858348846,0.0,3458.0,3712.8762714285717,4226.0,3842.0
3890289.186000824,0.0,3458.0,3712.805428571428,4226.0,3842.0
3891290.1859283447,0.0,3458.0,3712.774547619048,4226.0,3842.0
3892291.1858558655,0.0,3458.0,3712.7345857142855,4226.0,3842.0
3893292.186021805,0.0,3458.0,3712.69280952381,4226.0,3842.0
3894293.1859493256,0.0,3458.0,3712.6800952380954,4226.0,3842.0
3895294.1858768463,0.0,3458.0,3712.6256000000003,4226.0,3842.0
3896295.1860427856,0.0,3458.0,3712.6147,4226.0,3842.0
3897296.1859703055,0.0,3458.0,3712.6183333333333,4226.0,3842.0
3898297.185897827,0.0,3458.0,3712.647395238095,4226.0,3842.0
3899298.1860637674,0.0,3458.0,3712.631042857143,4226.0,3842.0
3900299.185991287,0.0,3458.0,3712.6582904761904,4226.0,3842.0
3901300.185918808,0.0,3458.0,3712.64739047619,4226.0,3842.0
3902301.1858463287,0.0,3458.0,3712.5729095238094,4226.0,3842.0
3903302.186012268,0.0,3458.0,3712.562009523809,4226.0,3842.0
3904303.185939789,0.0,3458.0,3712.532942857143,4226.0,3842.0
3905304.1858673096,0.0,3458.0,3712.5529238095237,4226.0,3842.0
3906305.186033249,0.0,3458.0,3712.5710904761904,4226.0,3842.0
3907306.1859607697,0.0,3458.0,3712.585623809524,4226.0,3842.0
3908307.1858882895,0.0,3458.0,3712.6637333333338,4226.0,3842.0
3909308.1860542297,0.0,3458.0,3712.747295238096,4226.0,3842.0
3910309.1859817514,0.0,3458.0,3712.810876190476,4226.0,3842.0
3911310.1859092712,0.0,3458.0,3712.872638095238,4226.0,3842.0
3912311.185836792,0.0,3458.0,3712.8653714285715,4226.0,3842.0
3913312.1860027313,0.0,3458.0,3712.878085714286,4226.0,3842.0
3914313.185930252,0.0,3458.0,3712.9398476190477,4226.0,3842.0
3915314.185857773,0.0,3458.0,3713.0924380952383,4226.0,3842.0
3916315.186023712,0.0,3458.0,3713.1360333333337,4226.0,3842.0
3917316.185951233,0.0,3458.0,3713.1033333333335,4226.0,3842.0
3918317.1858787537,0.0,3458.0,3713.059733333333,4226.0,3842.0
3919318.186044693,0.0,3458.0,3712.979804761905,4226.0,3842.0
3920319.1859722137,0.0,3458.0,3713.0452,4226.0,3842.0
3921320.1858997354,0.0,3458.0,3713.0633666666663,4226.0,3842.0
3922321.1858272552,0.0,3458.0,3713.050652380952,4226.0,3842.0
3923322.1859931946,0.0,3458.0,3713.076085714286,4226.0,3842.0
3924323.1859207153,0.0,3458.0,3713.1560142857147,4226.0,3842.0
3925324.185848236,0.0,3458.0,3713.312233333334,4226.0,3842.0
3926325.186014176,0.0,3458.0,3713.4466571428575,4226.0,3842.0
3927326.185941696,0.0,3458.0,3713.568366666667,4226.0,3842.0
3928327.185869217,0.0,3458.0,3713.5937999999996,4226.0,3842.0
3929328.186035156,0.0,3458.0,3713.597433333333,4226.0,3842.0
3930329.185962677,0.0,3458.0,3713.570185714286,4226.0,3842.0
3931330.1858901978,0.0,3458.0,3713.5574666666666,4226.0,3842.0
3932331.186056137,0.0,3458.0,3713.5066047619052,4226.0,3842.0
3933332.185983658,0.0,3458.0,3713.5229523809526,4226.0,3842.0
3934333.1859111786,0.0,3458.0,3713.5247666666664,4226.0,3842.0
3935334.1858386993,0.0,3458.0,3713.4630047619044,4226.0,3842.0
3936335.186004639,0.0,3458.0,3713.3285809523804,4226.0,3842.0
3937336.18593216,0.0,3458.0,3713.348561904762,4226.0,3842.0
3938337.18585968,0.0,3458.0,3713.412142857143,4226.0,3842.0
3939338.18602562,0.0,3458.0,3713.4866238095237,4226.0,3842.0
3940339.18595314,0.0,3458.0,3713.5647380952378,4226.0,3842.0
3941340.185880661,0.0,3458.0,3713.5810904761906,4226.0,3842.0
3942341.1860466,0.0,3458.0,3713.6119714285715,4226.0,3842.0
3943342.185974121,0.0,3458.0,3713.7554761904757,4226.0,3842.0
3944343.185901642,0.0,3458.0,3713.928047619048,4226.0,3842.0
3945344.1858291626,0.0,3458.0,3713.915333333333,4226.0,3842.0
3946345.185995102,0.0,3458.0,3713.766380952381,4226.0,3842.0
3947346.185922623,0.0,3458.0,3713.621057142857,4226.0,3842.0
3948347.185850144,0.0,3458.0,3713.564742857143,4226.0,3842.0
3949348.1860160823,0.0,3458.0,3713.5120619047616,4226.0,3842.0
3950349.185943604,0.0,3458.0,3713.459385714286,4226.0,3842.0
3951350.185871124,0.0,3458.0,3713.4103380952383,4226.0,3842.0
3952351.186037064,0.0,3458.0,3713.3849095238097,4226.0,3842.0
3953352.185964584,0.0,3458.0,3713.4121571428573,4226.0,3842.0
3954353.185892105,0.0,3458.0,3713.4085238095236,4226.0,3842.0
3955354.186058045,0.0,3458.0,3713.3812761904765,4226.0,3842.0
3956355.185985565,0.0,3458.0,3713.392171428572,4226.0,3842.0
3957356.185913086,0.0,3458.0,3713.3812714285714,4226.0,3842.0
3958357.185840607,0.0,3458.0,3713.354023809524,4226.0,3842.0
3959358.186006546,0.0,3458.0,3713.3285904761906,4226.0,3842.0
3960359.185934067,0.0,3458.0,3713.2577428571435,4226.0,3842.0
3961360.185861588,0.0,3458.0,3713.2286761904766,4226.0,3842.0
3962361.186027527,0.0,3458.0,3713.150561904761,4226.0,3842.0
3963362.185955048,0.0,3458.0,3713.1015142857136,4226.0,3842.0
3964363.185882568,0.0,3458.0,3712.999790476191,4226.0,3842.0
3965364.186048508,0.0,3458.0,3712.856280952381,4226.0,3842.0
3966365.185976029,0.0,3458.0,3712.812680952381,4226.0,3842.0
3967366.185903549,0.0,3458.0,3712.861728571429,4226.0,3842.0
3968367.18583107,0.0,3458.0,3712.8471952380955,4226.0,3842.0
3969368.185997009,0.0,3458.0,3712.787247619048,4226.0,3842.0
3970369.18592453,0.0,3458.0,3712.7763476190485,4226.0,3842.0
3971370.185852051,0.0,3458.0,3712.7654476190473,4226.0,3842.0
3972371.18601799,0.0,3458.0,3712.814495238095,4226.0,3842.0
3973372.185945511,0.0,3458.0,3712.823576190476,4226.0,3842.0
3974373.185873032,0.0,3458.0,3712.82539047619,4226.0,3842.0
3975374.186038971,0.0,3458.0,3712.8217571428568,4226.0,3842.0
3976375.185966492,0.0,3458.0,3712.8980523809523,4226.0,3842.0
3977376.185894013,0.0,3458.0,3712.930752380952,4226.0,3842.0
3978992.18583107,0.0,3458.0,3712.9398333333334,4226.0,3842.0
3979993.185997009,0.0,3458.0,3712.952552380952,4226.0,3842.0
3980994.18592453,0.0,3458.0,3712.9362047619047,4226.0,3842.0
3981995.185852051,0.0,3458.0,3712.9689047619045,4226.0,3842.0
3982996.18601799,0.0,3458.0,3712.9561904761904,4226.0,3842.0
3983997.185945511,0.0,3458.0,3712.952557142857,4226.0,3842.0
3984998.185873032,0.0,3458.0,3712.9035142857147,4226.0,3842.0
3985999.186038971,0.0,3458.0,3712.8235857142854,4226.0,3842.0
3987000.185966492,0.0,3458.0,3712.8072380952385,4226.0,3842.0
3988001.185894013,0.0,3458.0,3712.8017904761905,4226.0,3842.0
3989002.186059952,0.0,3458.0,3712.7781714285716,4226.0,3842.0
3990003.185987473,0.0,3458.0,3712.785438095238,4226.0,3842.0
3991004.185914993,0.0,3458.0,3712.7327619047624,4226.0,3842.0
3992005.185842514,0.0,3458.0,3712.747295238095,4226.0,3842.0
3993006.186008453,0.0,3458.0,3712.774542857143,4226.0,3842.0
3994007.185935974,0.0,3458.0,3712.8254047619043,4226.0,3842.0
3995008.185863495,0.0,3458.0,3712.956195238095,4226.0,3842.0
3996009.186029434,0.0,3458.0,3713.007061904762,4226.0,3842.0
3997010.185956955,0.0,3458.0,3713.0143285714285,4226.0,3842.0
3998011.185884476,0.0,3458.0,3712.927133333333,4226.0,3842.0
3999012.186050415,0.0,3458.0,3712.930766666667,4226.0,3842.0
4000013.185977936,0.0,3458.0,3712.927133333333,4226.0,3842.0
4001014.185905457,0.0,3458.0,3712.970728571429,4226.0,3842.0
4002015.185832977,0.0,3458.0,3712.9798095238098,4226.0,3842.0
4003016.1859989166,0.0,3458.0,3712.981623809524,4226.0,3842.0
4004017.185926437,0.0,3458.0,3713.0143190476188,4226.0,3842.0
4005018.185853958,0.0,3458.0,3713.0306714285716,4226.0,3842.0
4006019.1860198975,0.0,3458.0,3713.0742666666665,4226.0,3842.0
4007020.185947418,0.0,3458.0,3713.117861904762,4226.0,3842.0
4008021.185874939,0.0,3458.0,3713.14510952381,4226.0,3842.0
4009022.1860408783,0.0,3458.0,3713.1378428571425,4226.0,3842.0
4010023.185968399,0.0,3458.0,3713.0379380952377,4226.0,3842.0
4011024.18589592,0.0,3458.0,3713.0452047619046,4226.0,3842.0
4012025.186061859,0.0,3458.0,3713.177809523809,4226.0,3842.0
4013026.18598938,0.0,3458.0,3713.2250380952382,4226.0,3842.0
4014027.1859169006,0.0,3458.0,3713.248652380952,4226.0,3842.0
4015028.185844421,0.0,3458.0,3713.1650904761905,4226.0,3842.0
4016029.1860103607,0.0,3458.0,3713.052466666666,4226.0,3842.0
4017030.1859378815,0.0,3458.0,3713.0070523809527,4226.0,3842.0
4018031.185865402,0.0,3458.0,3713.010685714286,4226.0,3842.0
4019032.1860313416,0.0,3458.0,3713.0670000000005,4226.0,3842.0
4020033.1859588623,0.0,3458.0,3713.0379333333335,4226.0,3842.0
4021034.185886383,0.0,3458.0,3713.0361190476196,4226.0,3842.0
4022035.1860523215,0.0,3458.0,3712.985257142857,4226.0,3842.0
4023036.185979843,0.0,3458.0,3712.9434761904768,4226.0,3842.0
4024037.185907364,0.0,3458.0,3712.947109523809,4226.0,3842.0
4025038.1858348846,0.0,3458.0,3712.9543761904765,4226.0,3842.0
4026039.186000824,0.0,3458.0,3712.9343904761904,4226.0,3842.0
4027040.1859283447,0.0,3458.0,3712.923490476191,4226.0,3842.0
4028041.1858558655,0.0,3458.0,3712.950742857143,4226.0,3842.0
4029042.186021805,0.0,3458.0,3712.9398428571426,4226.0,3842.0
4030043.1859493256,0.0,3458.0,3712.9543761904765,4226.0,3842.0
4031044.1858768463,0.0,3458.0,3713.012504761905,4226.0,3842.0
4032045.1860427856,0.0,3458.0,3712.972542857143,4226.0,3842.0
4033046.1859703055,0.0,3458.0,3712.8962476190477,4226.0,3842.0
4034047.185897827,0.0,3458.0,3712.8799,4226.0,3842.0
4035048.1860637674,0.0,3458.0,3712.845385714286,4226.0,3842.0
4036049.185991287,0.0,3458.0,3712.874452380953,4226.0,3842.0
4037050.185918808,0.0,3458.0,3712.874452380953,4226.0,3842.0
4038051.1858463287,0.0,3458.0,3712.9107809523807,4226.0,3842.0
4039052.186012268,0.0,3458.0,3712.956195238095,4226.0,3842.0
4040053.185939789,0.0,3458.0,3712.983442857143,4226.0,3842.0
4041054.1858673096,0.0,3458.0,3713.001609523809,4226.0,3842.0
4042055.186033249,0.0,3458.0,3712.985261904762,4226.0,3842.0
4043056.1859607697,0.0,3458.0,3712.976176190476,4226.0,3842.0
4044057.1858882895,0.0,3458.0,3713.019776190476,4226.0,3842.0
4045058.1860542297,0.0,3458.0,3712.9689142857146,4226.0,3842.0
4046059.1859817514,0.0,3458.0,3712.9343999999996,4226.0,3842.0
4047060.1859092712,0.0,3458.0,3712.941666666667,4226.0,3842.0
4048061.185836792,0.0,3458.0,3712.9525666666664,4226.0,3842.0
4049062.1860027313,0.0,3458.0,3712.9598285714287,4226.0,3842.0
4050063.185930252,0.0,3458.0,3713.0252238095236,4226.0,3842.0
4051064.185857773,0.0,3458.0,3713.0906190476185,4226.0,3842.0
4052065.186023712,0.0,3458.0,3713.21050952381,4226.0,3842.0
4053066.185951233,0.0,3458.0,3713.3594619047617,4226.0,3842.0
4054067.1858787537,0.0,3458.0,3713.479352380952,4226.0,3842.0
4055068.186044693,0.0,3458.0,3713.5901619047618,4226.0,3842.0
4056069.1859722137,0.0,3458.0,3713.699152380953,4226.0,3842.0
4057070.1858997354,0.0,3458.0,3713.746380952381,4226.0,3842.0
4058071.1858272552,0.0,3458.0,3713.809957142857,4226.0,3842.0
4059072.1859931946,0.0,3458.0,3713.8499238095237,4226.0,3842.0
4060073.1859207153,0.0,3458.0,3713.931666666667,4226.0,3842.0
4061074.185848236,0.0,3458.0,3713.9625476190477,4226.0,3842.0
4062075.186014176,0.0,3458.0,3713.964366666667,4226.0,3842.0
4063076.185941696,0.0,3458.0,3714.0660904761908,4226.0,3842.0
4064077.185869217,0.0,3458.0,3714.1423857142863,4226.0,3842.0
4065078.186035156,0.0,3458.0,3714.195061904762,4226.0,3842.0
4066079.185962677,0.0,3458.0,3714.258638095238,4226.0,3842.0
4067080.1858901978,0.0,3458.0,3714.258638095238,4226.0,3842.0
4068081.186056137,0.0,3458.0,3714.260457142857,4226.0,3842.0
4069082.185983658,0.0,3458.0,3714.2913380952386,4226.0,3842.0
4070083.1859111786,0.0,3458.0,3714.3040571428573,4226.0,3842.0
4071084.1858386993,0.0,3458.0,3714.2477476190475,4226.0,3842.0
4072085.186004639,0.0,3458.0,3714.1987000000004,4226.0,3842.0
4073086.18593216,0.0,3458.0,3714.116957142857,4226.0,3842.0
4074087.18585968,0.0,3458.0,3714.0225,4226.0,3842.0
4075088.18602562,0.0,3458.0,3713.8935285714288,4226.0,3842.0
4076089.18595314,0.0,3458.0,3713.7100571428573,4226.0,3842.0
4077090.185880661,0.0,3458.0,3713.613780952381,4226.0,3842.0
4078091.1860466,0.0,3458.0,3713.5429380952382,4226.0,3842.0
4079092.185974121,0.0,3458.0,3713.481176190476,4226.0,3842.0
4080093.185901642,0.0,3458.0,3713.4321285714286,4226.0,3842.0
4081094.1858291626,0.0,3458.0,3713.308604761905,4226.0,3842.0
4082095.185995102,0.0,3458.0,3713.2450285714285,4226.0,3842.0
4083096.185922623,0.0,3458.0,3713.205061904762,4226.0,3842.0
4084097.185850144,0.0,3458.0,3713.1269523809524,4226.0,3842.0
4085098.1860160823,0.0,3458.0,3713.0633761904764,4226.0,3842.0
4086099.185943604,0.0,3458.0,3713.0197809523806,4226.0,3842.0
4087100.185871124,0.0,3458.0,3713.008885714286,4226.0,3842.0
4088101.186037064,0.0,3458.0,3713.012519047619,4226.0,3842.0
4089102.185964584,0.0,3458.0,3713.0561142857146,4226.0,3842.0
4090103.185892105,0.0,3458.0,3713.0942619047614,4226.0,3842.0
4091104.186058045,0.0,3458.0,3713.117876190476,4226.0,3842.0
4092105.185985565,0.0,3458.0,3713.214152380953,4226.0,3842.0
4093106.185913086,0.0,3458.0,3713.2922619047617,4226.0,3842.0
4094107.185840607,0.0,3458.0,3713.423047619048,4226.0,3842.0
4095108.186006546,0.0,3458.0,3713.572,4226.0,3842.0
4096109.185934067,0.0,3458.0,3713.677357142857,4226.0,3842.0
4097110.185861588,0.0,3458.0,3713.771819047619,4226.0,3842.0
4098111.186027527,0.0,3458.0,3713.775452380952,4226.0,3842.0
4099738.185882568,0.0,3458.0,3713.771819047619,4226.0,3842.0
4100739.186048508,0.0,3458.0,3713.7827190476196,4226.0,3842.0
4101740.185976029,0.0,3458.0,3713.8172333333337,4226.0,3842.0
4102741.185903549,0.0,3458.0,3713.8063333333334,4226.0,3842.0
4103742.18583107,0.0,3458.0,3713.728219047619,4226.0,3842.0
4104743.185997009,0.0,3458.0,3713.7155047619044,4226.0,3842.0
4105744.18592453,0.0,3458.0,3713.706419047619,4226.0,3842.0
4106745.185852051,0.0,3458.0,3713.717319047619,4226.0,3842.0
4107746.18601799,0.0,3458.0,3713.6864380952384,4226.0,3842.0
4108747.185945511,0.0,3458.0,3713.6519238095234,4226.0,3842.0
4109748.185873032,0.0,3458.0,3713.60650952381,4226.0,3842.0
4110749.186038971,0.0,3458.0,3713.5483809523803,4226.0,3842.0
4111750.185966492,0.0,3458.0,3713.4539190476185,4226.0,3842.0
4112751.185894013,0.0,3458.0,3713.413952380952,4226.0,3842.0
4113752.186059952,0.0,3458.0,3713.34129047619,4226.0,3842.0
4114753.185987473,0.0,3458.0,3713.246833333333,4226.0,3842.0
4115754.185914993,0.0,3458.0,3713.110595238095,4226.0,3842.0
4116755.185842514,0.0,3458.0,3712.9997904761904,4226.0,3842.0
4117756.186008453,0.0,3458.0,3712.9362142857144,4226.0,3842.0
4118757.185935974,0.0,3458.0,3712.9343952380955,4226.0,3842.0
4119758.185863495,0.0,3458.0,3712.954380952381,4226.0,3842.0
4120759.186029434,0.0,3458.0,3712.9689095238095,4226.0,3842.0
4121760.185956955,0.0,3458.0,3712.972542857143,4226.0,3842.0
4122761.185884476,0.0,3458.0,3712.943476190476,4226.0,3842.0
4123762.186050415,0.0,3458.0,3712.976176190476,4226.0,3842.0
4124763.185977936,0.0,3458.0,3713.0651857142857,4226.0,3842.0
4125764.185905457,0.0,3458.0,3713.0906142857143,4226.0,3842.0
4126765.185832977,0.0,3458.0,3713.1015142857145,4226.0,3842.0
4127766.1859989166,0.0,3458.0,3713.0906142857143,4226.0,3842.0
4128767.185926437,0.0,3458.0,3713.1033285714284,4226.0,3842.0
4129768.185853958,0.0,3458.0,3713.148738095238,4226.0,3842.0
4130769.1860198975,0.0,3458.0,3713.214133333334,4226.0,3842.0
4131770.185947418,0.0,3458.0,3713.241380952381,4226.0,3842.0
4132771.185874939,0.0,3458.0,3713.2722619047618,4226.0,3842.0
